"filename", "language", "HTML", "JavaScript", "PostCSS", "C#", "comment", "blank", "total"
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000147_methods--.html", "HTML", 250, 0, 0, 0, 2, 190, 442
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000147_props--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000147_vars--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000148.html", "HTML", 275, 0, 0, 0, 2, 129, 406
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000149.html", "HTML", 290, 0, 0, 0, 2, 131, 423
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000014A.html", "HTML", 133, 0, 0, 0, 6, 130, 269
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000014B.html", "HTML", 458, 0, 0, 0, 6, 298, 762
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000014B_attached_props--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000014B_events--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000014B_methods--.html", "HTML", 200, 0, 0, 0, 2, 114, 316
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000014B_props--.html", "HTML", 181, 0, 0, 0, 2, 73, 256
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000014B_vars--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000014C.html", "HTML", 295, 0, 0, 0, 2, 129, 426
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000014C_overloads--.html", "HTML", 134, 0, 0, 0, 2, 38, 174
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000014D.html", "HTML", 297, 0, 0, 0, 2, 129, 428
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000014D_overloads--.html", "HTML", 134, 0, 0, 0, 2, 38, 174
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000014E.html", "HTML", 286, 0, 0, 0, 2, 129, 417
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000014E_overloads--.html", "HTML", 134, 0, 0, 0, 2, 38, 174
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000014F.html", "HTML", 394, 0, 0, 0, 6, 254, 654
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000150.html", "HTML", 545, 0, 0, 0, 6, 363, 914
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000150_attached_props--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000150_events--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000150_methods--.html", "HTML", 103, 0, 0, 0, 2, 22, 127
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000150_props--.html", "HTML", 321, 0, 0, 0, 2, 205, 528
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000150_vars--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000151.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000152.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000153.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000154.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000155.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000156.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000157.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000158.html", "HTML", 267, 0, 0, 0, 2, 128, 397
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000159.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000015A.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000015B.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000015C.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000015D.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000015E.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000015F.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000160.html", "HTML", 275, 0, 0, 0, 2, 128, 405
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000160_overloads--.html", "HTML", 136, 0, 0, 0, 2, 39, 177
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000161.html", "HTML", 290, 0, 0, 0, 2, 129, 421
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000161_overloads--.html", "HTML", 136, 0, 0, 0, 2, 39, 177
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000162.html", "HTML", 767, 0, 0, 0, 6, 559, 1332
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000162_attached_props--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000162_events--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000162_methods--.html", "HTML", 239, 0, 0, 0, 2, 172, 413
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000162_props--.html", "HTML", 423, 0, 0, 0, 2, 265, 690
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000162_vars--.html", "HTML", 138, 0, 0, 0, 2, 32, 172
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000163.html", "HTML", 266, 0, 0, 0, 2, 127, 395
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000164.html", "HTML", 267, 0, 0, 0, 2, 128, 397
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000165.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000166.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000167.html", "HTML", 524, 0, 0, 0, 6, 390, 920
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000167_attached_props--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000167_events--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000167_methods--.html", "HTML", 239, 0, 0, 0, 2, 172, 413
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000167_props--.html", "HTML", 217, 0, 0, 0, 2, 109, 328
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000167_vars--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000168.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000169.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000016A.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000016B.html", "HTML", 267, 0, 0, 0, 2, 128, 397
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000016C.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000016D.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000016E.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000016F.html", "HTML", 536, 0, 0, 0, 6, 402, 944
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000016F_attached_props--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000016F_events--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000016F_methods--.html", "HTML", 239, 0, 0, 0, 2, 172, 413
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000016F_props--.html", "HTML", 229, 0, 0, 0, 2, 121, 352
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000016F_vars--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000170.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000171.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000172.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000173.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000174.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000175.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000176.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000177.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000178.html", "HTML", 563, 0, 0, 0, 6, 426, 995
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000178_attached_props--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000178_events--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000178_methods--.html", "HTML", 239, 0, 0, 0, 2, 172, 413
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000178_props--.html", "HTML", 256, 0, 0, 0, 2, 145, 403
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000178_vars--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000179.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000017A.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000017B.html", "HTML", 267, 0, 0, 0, 2, 128, 397
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000017C.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000017D.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000017E.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000017F.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000180.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000181.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000182.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000183.html", "HTML", 549, 0, 0, 0, 6, 414, 969
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000183_attached_props--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000183_events--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000183_methods--.html", "HTML", 239, 0, 0, 0, 2, 172, 413
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000183_props--.html", "HTML", 242, 0, 0, 0, 2, 133, 377
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000183_vars--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000184.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000185.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000186.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000187.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000188.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000189.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000018A.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000018B.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000018C.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000018D.html", "HTML", 495, 0, 0, 0, 6, 355, 856
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000018D_attached_props--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000018D_events--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000018D_methods--.html", "HTML", 239, 0, 0, 0, 2, 172, 413
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000018D_props--.html", "HTML", 177, 0, 0, 0, 2, 73, 252
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000018D_vars--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000018E.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000018F.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000190.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000191.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000192.html", "HTML", 522, 0, 0, 0, 6, 379, 907
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000192_attached_props--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000192_events--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000192_methods--.html", "HTML", 239, 0, 0, 0, 2, 172, 413
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000192_props--.html", "HTML", 203, 0, 0, 0, 2, 97, 302
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000192_vars--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000193.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000194.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000195.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000196.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000197.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000198.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000199.html", "HTML", 753, 0, 0, 0, 6, 547, 1306
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000199_attached_props--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000199_events--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000199_methods--.html", "HTML", 239, 0, 0, 0, 2, 172, 413
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000199_props--.html", "HTML", 409, 0, 0, 0, 2, 253, 664
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_0000000000000199_vars--.html", "HTML", 138, 0, 0, 0, 2, 32, 172
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000019A.html", "HTML", 266, 0, 0, 0, 2, 127, 395
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000019B.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000019C.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000019D.html", "HTML", 673, 0, 0, 0, 6, 515, 1194
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000019D_attached_props--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000019D_events--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000019D_methods--.html", "HTML", 239, 0, 0, 0, 2, 172, 413
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000019D_props--.html", "HTML", 349, 0, 0, 0, 2, 229, 580
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000019D_vars--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000019E.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_000000000000019F.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001A0.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001A1.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001A2.html", "HTML", 267, 0, 0, 0, 2, 128, 397
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001A3.html", "HTML", 267, 0, 0, 0, 2, 128, 397
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001A4.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001A5.html", "HTML", 267, 0, 0, 0, 2, 128, 397
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001A6.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001A7.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001A8.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001A9.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001AA.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001AB.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001AC.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001AD.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001AE.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001AF.html", "HTML", 511, 0, 0, 0, 6, 378, 895
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001AF_attached_props--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001AF_events--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001AF_methods--.html", "HTML", 239, 0, 0, 0, 2, 172, 413
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001AF_props--.html", "HTML", 204, 0, 0, 0, 2, 97, 303
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001AF_vars--.html", "HTML", 103, 0, 0, 0, 2, 20, 125
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001B0.html", "HTML", 267, 0, 0, 0, 2, 128, 397
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001B1.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001B2.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001B3.html", "HTML", 266, 0, 0, 0, 2, 128, 396
"c:\Users\gonca\Desktop\Gofish-Web\backend\GofishApi\VSdoc\topic_00000000000001B4.html", "HTML", 266, 0, 0, 0, 2, 128, 396
