"filename", "language", "JSON with Comments", "JSON", "TypeScript", "HTML", "PostCSS", "Markdown", "XML", "Python", "comment", "blank", "total"
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\interceptors\auth.interceptor.ts", "TypeScript", 0, 0, 25, 0, 0, 0, 0, 0, 3, 4, 32
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\models\coords.model.ts", "TypeScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\models\jwt.model.ts", "TypeScript", 0, 0, 33, 0, 0, 0, 0, 0, 0, 8, 41
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\models\modal.model.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 2, 3, 10
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\models\pin.model.ts", "TypeScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 2, 16
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\models\popup.model.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 0, 0, 11, 5, 27
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\models\user-security.models.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 2, 3, 17
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\pipes\absolute.pipe.ts", "TypeScript", 0, 0, 9, 0, 0, 0, 0, 0, 1, 3, 13
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\pipes\fallback.pipe.ts", "TypeScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\pipes\first-key.pipe.ts", "TypeScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 2, 16
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\pipes\regex-matches.pipe.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 1, 3, 11
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\pipes\time-ago.pipe.ts", "TypeScript", 0, 0, 35, 0, 0, 0, 0, 0, 0, 12, 47
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\auth.service.ts", "TypeScript", 0, 0, 77, 0, 0, 0, 0, 0, 27, 23, 127
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\avatar.service.ts", "TypeScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\geolocation.service.ts", "TypeScript", 0, 0, 56, 0, 0, 0, 0, 0, 1, 8, 65
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\groups.service.ts", "TypeScript", 0, 0, 60, 0, 0, 0, 0, 0, 0, 14, 74
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\modal.service.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 0, 10, 5, 30
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\pin.service.ts", "TypeScript", 0, 0, 125, 0, 0, 0, 0, 0, 0, 26, 151
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\popover.service.ts", "TypeScript", 0, 0, 22, 0, 0, 0, 0, 0, 10, 8, 40
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\popup.service.ts", "TypeScript", 0, 0, 28, 0, 0, 0, 0, 0, 6, 8, 42
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\report.service.ts", "TypeScript", 0, 0, 77, 0, 0, 0, 0, 0, 0, 19, 96
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\stats.service.ts", "TypeScript", 0, 0, 57, 0, 0, 0, 0, 0, 1, 18, 76
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\user-account.service.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 0, 2, 7, 29
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\user-manager.service.ts", "TypeScript", 0, 0, 131, 0, 0, 0, 0, 0, 5, 19, 155
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\app\shared\services\user-security.service.ts", "TypeScript", 0, 0, 26, 0, 0, 0, 0, 0, 2, 9, 37
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\environments\environment.development.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\environments\environment.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\index.html", "HTML", 0, 0, 0, 18, 0, 0, 0, 0, 0, 1, 19
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\main.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 25, 3, 33
"c:\Users\gonca\Desktop\Gofish-Web\angular\src\styles.css", "PostCSS", 0, 0, 0, 0, 1353, 0, 0, 0, 280, 267, 1900
"c:\Users\gonca\Desktop\Gofish-Web\angular\staticwebapp.config.json", "JSON", 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\gonca\Desktop\Gofish-Web\angular\tsconfig.app.json", "JSON", 0, 13, 0, 0, 0, 0, 0, 0, 2, 1, 16
"c:\Users\gonca\Desktop\Gofish-Web\angular\tsconfig.json", "JSON with Comments", 30, 0, 0, 0, 0, 0, 0, 0, 2, 1, 33
"c:\Users\gonca\Desktop\Gofish-Web\angular\tsconfig.spec.json", "JSON", 0, 13, 0, 0, 0, 0, 0, 0, 2, 1, 16
"Total", "-", 30, 9618, 10904, 5767, 10768, 36, 985, 533, 4266, 5882, 48789
